2026-01-24 19:36:26, Epoch 0, EER 20.3143, minDCF 0.710, 
2026-01-24 19:38:22, Epoch 1, LR 0.000010, Acc 94.86, LOSS 0.862152, EER 23.8571, minDCF 0.831, Train Time 42.78s, Eval Time 73.29s
2026-01-24 21:33:54, Epoch 59, LR 0.000010, Acc 99.76, LOSS 0.080002, EER 24.4286, minDCF 0.909, Train Time 40.06s, Eval Time 75.18s
2026-01-24 21:35:51, Epoch 60, LR 0.000010, Acc 99.72, LOSS 0.085945, EER 24.2000, minDCF 0.896, Train Time 40.97s, Eval Time 75.90s
2026-01-24 21:37:46, Epoch 61, LR 0.000010, Acc 99.79, LOSS 0.081911, EER 23.6571, minDCF 0.904, Train Time 40.34s, Eval Time 74.98s
2026-01-24 21:39:43, Epoch 62, LR 0.000010, Acc 99.73, LOSS 0.081152, EER 24.5714, minDCF 0.900, Train Time 40.06s, Eval Time 76.59s
2026-01-24 21:41:39, Epoch 63, LR 0.000010, Acc 99.72, LOSS 0.081559, EER 24.2571, minDCF 0.894, Train Time 40.41s, Eval Time 74.86s
2026-01-24 21:43:34, Epoch 64, LR 0.000010, Acc 99.75, LOSS 0.079361, EER 23.9143, minDCF 0.887, Train Time 40.14s, Eval Time 75.35s
2026-01-24 21:45:29, Epoch 65, LR 0.000010, Acc 99.79, LOSS 0.080679, EER 24.3714, minDCF 0.909, Train Time 40.30s, Eval Time 74.63s
2026-01-24 21:47:25, Epoch 66, LR 0.000010, Acc 99.76, LOSS 0.075492, EER 23.9143, minDCF 0.905, Train Time 40.65s, Eval Time 74.78s
2026-01-24 21:49:21, Epoch 67, LR 0.000010, Acc 99.78, LOSS 0.077706, EER 24.5143, minDCF 0.902, Train Time 41.58s, Eval Time 75.26s
2026-01-24 21:51:16, Epoch 68, LR 0.000010, Acc 99.78, LOSS 0.074832, EER 24.6286, minDCF 0.902, Train Time 40.36s, Eval Time 74.31s
2026-01-24 21:53:55, Epoch 69, LR 0.000010, Acc 99.87, LOSS 0.075303, EER 23.9714, minDCF 0.914, Train Time 40.44s, Eval Time 118.62s
2026-01-24 21:55:49, Epoch 70, LR 0.000010, Acc 99.73, LOSS 0.078458, EER 24.3143, minDCF 0.903, Train Time 40.19s, Eval Time 73.94s
2026-01-24 21:57:44, Epoch 71, LR 0.000010, Acc 99.85, LOSS 0.073850, EER 23.8286, minDCF 0.904, Train Time 39.96s, Eval Time 75.01s
2026-01-24 21:59:40, Epoch 72, LR 0.000010, Acc 99.84, LOSS 0.073444, EER 24.1143, minDCF 0.907, Train Time 40.65s, Eval Time 75.09s
2026-01-24 22:01:34, Epoch 73, LR 0.000010, Acc 99.84, LOSS 0.075028, EER 23.5143, minDCF 0.907, Train Time 40.32s, Eval Time 73.58s
2026-01-24 22:03:30, Epoch 74, LR 0.000010, Acc 99.85, LOSS 0.073553, EER 23.8286, minDCF 0.905, Train Time 40.52s, Eval Time 75.42s
2026-01-24 22:05:24, Epoch 75, LR 0.000010, Acc 99.79, LOSS 0.070715, EER 23.2857, minDCF 0.903, Train Time 40.20s, Eval Time 73.43s
2026-01-24 22:07:19, Epoch 76, LR 0.000010, Acc 99.87, LOSS 0.070188, EER 24.0000, minDCF 0.918, Train Time 40.34s, Eval Time 74.55s
2026-01-24 22:09:12, Epoch 77, LR 0.000010, Acc 99.85, LOSS 0.069005, EER 23.2000, minDCF 0.908, Train Time 40.55s, Eval Time 73.22s
2026-01-24 22:11:09, Epoch 78, LR 0.000010, Acc 99.91, LOSS 0.069577, EER 23.7143, minDCF 0.914, Train Time 40.09s, Eval Time 76.75s
2026-01-24 22:13:08, Epoch 79, LR 0.000010, Acc 99.79, LOSS 0.071533, EER 24.2000, minDCF 0.918, Train Time 40.14s, Eval Time 78.22s
2026-01-24 22:15:07, Epoch 80, LR 0.000010, Acc 99.85, LOSS 0.071899, EER 23.5143, minDCF 0.915, Train Time 40.20s, Eval Time 79.07s
2026-01-24 22:17:04, Epoch 81, LR 0.000010, Acc 99.78, LOSS 0.070390, EER 23.2000, minDCF 0.905, Train Time 40.05s, Eval Time 76.89s
2026-01-24 22:19:04, Epoch 82, LR 0.000010, Acc 99.72, LOSS 0.074581, EER 23.0571, minDCF 0.917, Train Time 40.19s, Eval Time 80.18s
2026-01-24 22:21:21, Epoch 83, LR 0.000010, Acc 99.88, LOSS 0.065959, EER 23.0286, minDCF 0.906, Train Time 40.25s, Eval Time 95.91s
2026-01-24 22:23:18, Epoch 84, LR 0.000010, Acc 99.85, LOSS 0.067481, EER 22.8571, minDCF 0.908, Train Time 40.64s, Eval Time 76.40s
2026-01-24 22:25:17, Epoch 85, LR 0.000010, Acc 99.88, LOSS 0.064478, EER 23.3143, minDCF 0.923, Train Time 40.33s, Eval Time 78.67s
2026-01-24 22:27:16, Epoch 86, LR 0.000010, Acc 99.79, LOSS 0.068454, EER 23.5429, minDCF 0.918, Train Time 40.35s, Eval Time 78.65s
2026-01-24 22:29:14, Epoch 87, LR 0.000010, Acc 99.87, LOSS 0.062993, EER 24.0857, minDCF 0.911, Train Time 40.32s, Eval Time 77.34s
2026-01-24 22:31:14, Epoch 88, LR 0.000010, Acc 99.76, LOSS 0.066568, EER 23.4571, minDCF 0.907, Train Time 40.69s, Eval Time 79.40s
2026-01-24 22:33:12, Epoch 89, LR 0.000010, Acc 99.91, LOSS 0.064647, EER 23.6286, minDCF 0.911, Train Time 40.50s, Eval Time 77.76s
2026-01-24 22:35:16, Epoch 90, LR 0.000010, Acc 99.90, LOSS 0.064367, EER 23.3143, minDCF 0.911, Train Time 40.31s, Eval Time 83.49s
2026-01-24 22:37:14, Epoch 91, LR 0.000010, Acc 99.81, LOSS 0.064143, EER 23.2286, minDCF 0.899, Train Time 41.02s, Eval Time 77.46s
2026-01-24 22:39:11, Epoch 92, LR 0.000010, Acc 99.93, LOSS 0.062721, EER 23.2571, minDCF 0.906, Train Time 40.33s, Eval Time 76.57s
2026-01-24 22:41:10, Epoch 93, LR 0.000010, Acc 99.88, LOSS 0.064525, EER 23.3429, minDCF 0.907, Train Time 40.47s, Eval Time 78.59s
2026-01-24 22:43:10, Epoch 94, LR 0.000010, Acc 99.87, LOSS 0.060872, EER 22.8000, minDCF 0.887, Train Time 40.52s, Eval Time 79.17s
2026-01-24 22:45:07, Epoch 95, LR 0.000010, Acc 99.93, LOSS 0.058646, EER 22.8857, minDCF 0.912, Train Time 40.19s, Eval Time 77.12s
2026-01-24 22:47:06, Epoch 96, LR 0.000010, Acc 99.87, LOSS 0.059931, EER 23.3143, minDCF 0.916, Train Time 40.86s, Eval Time 78.04s
2026-01-24 22:49:11, Epoch 97, LR 0.000010, Acc 99.88, LOSS 0.061180, EER 23.2571, minDCF 0.906, Train Time 40.15s, Eval Time 84.12s
2026-01-24 22:51:11, Epoch 98, LR 0.000010, Acc 99.87, LOSS 0.060185, EER 23.4000, minDCF 0.897, Train Time 40.59s, Eval Time 80.26s
2026-01-24 22:53:12, Epoch 99, LR 0.000010, Acc 99.91, LOSS 0.060363, EER 22.4571, minDCF 0.890, Train Time 40.14s, Eval Time 80.62s
2026-01-24 22:55:16, Epoch 100, LR 0.000010, Acc 99.85, LOSS 0.059106, EER 22.9429, minDCF 0.913, Train Time 40.45s, Eval Time 82.62s
